pvals_adj	fc	AUROC	cluster	Gene	cell_type
6.167416837483663e-74	0.9675775	0.6323517810678998	Tc-Naive	GTF2IP13	Tc-Naive
7.039766202499844e-74	0.83388364	0.6322995617609756	Tc-Naive	AC022916.1	Tc-Naive
7.515319257288997e-74	0.9787244	0.6322736564084013	Tc-Naive	SNHG27	Tc-Naive
7.757468768522908e-74	0.9648853	0.6322609897533571	Tc-Naive	PIGK	Tc-Naive
9.991539283553943e-74	0.9753944	0.6321609912788037	Tc-Naive	CFAP44	Tc-Naive
1.1996330736978775e-73	0.964255	0.6320885870441639	Tc-Naive	TMCO3	Tc-Naive
1.391475336849638e-73	0.95970356	0.6320297483884746	Tc-Naive	AVL9	Tc-Naive
1.4002683805188488e-73	0.9786547	0.6320268881760452	Tc-Naive	INPP5A	Tc-Naive
1.4262539424999863e-73	0.9601908	0.632019451623729	Tc-Naive	SIK2	Tc-Naive
1.4416206863677973e-73	0.9705537	0.6320150387245523	Tc-Naive	PHKG1	Tc-Naive
1.5197945563555584e-73	0.96366054	0.6319936552316282	Tc-Naive	HSDL2	Tc-Naive
1.535424459577675e-73	0.96312225	0.63198943301328	Tc-Naive	MTRF1	Tc-Naive
1.5552925580011172e-73	0.9597152	0.6319841756704339	Tc-Naive	TCF12	Tc-Naive
1.5765059720740095e-73	0.9582008	0.6319786459264037	Tc-Naive	FASTKD1	Tc-Naive
1.6248337528364236e-73	0.96355456	0.6319665513138454	Tc-Naive	RBL1	Tc-Naive
1.72084788545218e-73	0.95487523	0.6319435334138188	Tc-Naive	ZFP14	Tc-Naive
1.761259855581674e-73	0.95516604	0.6319341900532163	Tc-Naive	NUP37	Tc-Naive
1.9056510894537595e-73	0.95411783	0.6319029183973222	Tc-Naive	TRIM33	Tc-Naive
2.4793444419534414e-73	0.9640005	0.6317986704643024	Tc-Naive	TP53BP1	Tc-Naive
2.643657180358846e-73	0.95305383	0.6317729557925567	Tc-Naive	NUCB2	Tc-Naive
2.8037044941034335e-73	0.96383345	0.6317493658500443	Tc-Naive	PIAS4	Tc-Naive
2.8087611158860168e-73	0.96784353	0.6317484669261378	Tc-Naive	UBAP1	Tc-Naive
2.870269456862777e-73	0.9576118	0.6317397228481396	Tc-Naive	PITRM1	Tc-Naive
3.379155169808959e-73	0.95711213	0.6316744827646323	Tc-Naive	STIL	Tc-Naive
3.6235262252229784e-73	0.95097756	0.6316466978438902	Tc-Naive	DNAJA3	Tc-Naive
4.226836492585815e-73	0.9556781	0.6315852441368369	Tc-Naive	SEC23A	Tc-Naive
6.158857958629406e-73	0.9616752	0.6314357231270784	Tc-Naive	MCCC2	Tc-Naive
6.7806240977985e-73	0.946126	0.631397450760762	Tc-Naive	FOXJ3	Tc-Naive
6.986623910467364e-73	0.9564377	0.6313854106284404	Tc-Naive	SBNO1	Tc-Naive
7.177608352203732e-73	0.95286894	0.6313745418212089	Tc-Naive	NCOR1	Tc-Naive
8.153030223746712e-73	0.9587565	0.6313236845202035	Tc-Naive	TUBGCP3	Tc-Naive
8.55686383054474e-73	0.9650135	0.6313041533553289	Tc-Naive	TYK2	Tc-Naive
8.683153474252339e-73	0.9587706	0.6312981605292863	Tc-Naive	RBM6	Tc-Naive
9.36250999125308e-73	0.9532536	0.6312681146787191	Tc-Naive	ANKRD13C	Tc-Naive
9.521566859907146e-73	0.9480868	0.6312612501688888	Tc-Naive	YLPM1	Tc-Naive
1.0472274473864083e-72	0.92275876	0.6312231412432825	Tc-Naive	PRMT2	Tc-Naive
1.161130267494582e-72	0.95444715	0.6311818179837083	Tc-Naive	ROCK1	Tc-Naive
1.254868391436534e-72	0.96455455	0.6311502739266304	Tc-Naive	ESPL1	Tc-Naive
1.2573862324732537e-72	0.95694077	0.6311492932823689	Tc-Naive	UBE2V2	Tc-Naive
1.4661677335349279e-72	0.9656622	0.6310881392166178	Tc-Naive	FCHSD2	Tc-Naive
1.7125931844676986e-72	0.9514258	0.6310258955461316	Tc-Naive	PDE3B	Tc-Naive
1.7775977800336606e-72	0.9642548	0.6310109134810256	Tc-Naive	TRIM44	Tc-Naive
1.8314487847567404e-72	0.9498331	0.630998873348704	Tc-Naive	CRTC3	Tc-Naive
2.2955654044811606e-72	0.957733	0.6309081909946348	Tc-Naive	NUP188	Tc-Naive
2.3442424886735083e-72	0.9530174	0.6308996648375835	Tc-Naive	RANBP3	Tc-Naive
2.5882709194186086e-72	0.96405464	0.6308599215048749	Tc-Naive	CUL2	Tc-Naive
3.8680224996518287e-72	0.9563399	0.6306987689645704	Tc-Naive	PAAF1	Tc-Naive
4.66400292581994e-72	0.958369	0.6306235045175013	Tc-Naive	IDE	Tc-Naive
4.69094903307474e-72	0.97474277	0.6306210256667291	Tc-Naive	LCTL	Tc-Naive
4.9199893865371e-72	0.97398204	0.6306018486233934	Tc-Naive	CRTC1	Tc-Naive
8.094165694985914e-72	0.9551378	0.6304022330359439	Tc-Naive	PSME4	Tc-Naive
8.718001380058465e-72	0.95690304	0.6303721871853766	Tc-Naive	PAN3	Tc-Naive
1.1236894598520299e-71	0.9624233	0.6302703363827737	Tc-Naive	ZNF346	Tc-Naive
1.2511087975596063e-71	0.960297	0.630226507032309	Tc-Naive	AC006001.3	Tc-Naive
1.5300994701274999e-71	0.9675893	0.6301454949202627	Tc-Naive	NUMB	Tc-Naive
1.540380013650542e-71	0.93660676	0.6301426347078334	Tc-Naive	PAFAH2	Tc-Naive
1.8217433963402774e-71	0.96005416	0.6300748068130805	Tc-Naive	PDXDC2P-NPIPB14P	Tc-Naive
1.8884164537041783e-71	0.96017337	0.6300598792282112	Tc-Naive	CDK12	Tc-Naive
1.9608167860565286e-71	0.95519686	0.6300444613212111	Tc-Naive	TMEM131L	Tc-Naive
2.070740721351311e-71	0.96366835	0.6300224513055643	Tc-Naive	ZNF714	Tc-Naive
2.2983351863003983e-71	0.95545006	0.6299805287633857	Tc-Naive	RUFY2	Tc-Naive
2.7478303189008366e-71	0.9586764	0.6299084514101664	Tc-Naive	COG7	Tc-Naive
3.1737865392380505e-71	0.9256795	0.6298503482376733	Tc-Naive	ZNF862	Tc-Naive
3.3240682909988473e-71	0.9596426	0.6298316070362315	Tc-Naive	CDC23	Tc-Naive
3.6162292212622206e-71	0.95203316	0.6297973117271979	Tc-Naive	UHRF1BP1L	Tc-Naive
3.828178305104693e-71	0.9688686	0.6297742938271713	Tc-Naive	AL355312.4	Tc-Naive
4.392131903034722e-71	0.9540334	0.6297189963868707	Tc-Naive	AP4E1	Tc-Naive
4.485365986414211e-71	0.9590283	0.6297103885094643	Tc-Naive	PRPF3	Tc-Naive
5.622809351806473e-71	0.9553964	0.6296193247937378	Tc-Naive	NAA35	Tc-Naive
6.6340774756949455e-71	0.955008	0.6295523685827729	Tc-Naive	DHDDS	Tc-Naive
8.597650167406789e-71	0.954276	0.6294469220845446	Tc-Naive	SLMAP	Tc-Naive
8.729955954256002e-71	0.9576914	0.6294406023770817	Tc-Naive	RTN3	Tc-Naive
1.1057390470004278e-70	0.7374638	0.629345016801705	Tc-Naive	HLA-E	Tc-Naive
1.1972239424233013e-70	0.97010493	0.6293124921003657	Tc-Naive	GATB	Tc-Naive
1.2813592539408539e-70	0.9536741	0.6292849795808072	Tc-Naive	RPRD2	Tc-Naive
1.4754022616266216e-70	0.9551278	0.6292273122502081	Tc-Naive	TAF8	Tc-Naive
1.4887764539461596e-70	0.9590125	0.6292234986336356	Tc-Naive	SRP54-AS1	Tc-Naive
2.4256746635438022e-70	0.9612001	0.6290260622556562	Tc-Naive	DPP9	Tc-Naive
2.8019820576825248e-70	0.95203966	0.62896716911973	Tc-Naive	SEC24B	Tc-Naive
3.270403416944376e-70	0.9628642	0.6289042444462847	Tc-Naive	AC011476.3	Tc-Naive
3.324340702864251e-70	0.9628834	0.6288974616568095	Tc-Naive	SYNJ2	Tc-Naive
3.543783669035617e-70	0.9448087	0.6288714745838799	Tc-Naive	ZNF845	Tc-Naive
3.655192447098302e-70	0.9642674	0.6288586172480071	Tc-Naive	LINC01882	Tc-Naive
3.681527244953154e-70	0.94677037	0.6288555391146308	Tc-Naive	MARCHF5	Tc-Naive
3.9471453548877455e-70	0.9573915	0.628827045950811	Tc-Naive	LRIG2	Tc-Naive
4.2510262392089047e-70	0.96008027	0.6287967276990599	Tc-Naive	IARS1	Tc-Naive
5.91820190024484e-70	0.9712887	0.6286622704747626	Tc-Naive	FOXN3	Tc-Naive
6.218072121722358e-70	0.7820894	0.6286419221063367	Tc-Naive	CD7	Tc-Naive
6.8853566026588e-70	0.96419466	0.6286003264455786	Tc-Naive	SPAG9	Tc-Naive
7.555783985171142e-70	0.7544964	0.6285621902798542	Tc-Naive	RGCC	Tc-Naive
7.781540381747739e-70	0.9626499	0.6285500956672958	Tc-Naive	NRF1	Tc-Naive
8.180996303751345e-70	0.9228902	0.6285294748976862	Tc-Naive	ZNF496	Tc-Naive
1.0867341693294306e-69	0.96835124	0.6284137588748306	Tc-Naive	AC012435.3	Tc-Naive
1.2066631048910823e-69	0.9536695	0.6283708012081537	Tc-Naive	ZC3HC1	Tc-Naive
1.306453394167597e-69	0.9591507	0.6283384127074063	Tc-Naive	DDX60	Tc-Naive
1.5566322575213856e-69	0.9549829	0.6282671797978565	Tc-Naive	FUBP3	Tc-Naive
1.5974494801411764e-69	0.9776663	0.6282565016714536	Tc-Naive	ACACB	Tc-Naive
2.0097077482441928e-69	0.9693289	0.6281627956642448	Tc-Naive	KIF13B	Tc-Naive
2.2715119005687412e-69	0.9517121	0.6281125376458436	Tc-Naive	ALG6	Tc-Naive
2.318686618311318e-69	0.96490437	0.6281040114887924	Tc-Naive	TEP1	Tc-Naive
2.352122778663971e-69	0.8029233	0.6280980186627498	Tc-Naive	ARHGDIB	Tc-Naive
2.451892063313872e-69	0.9565499	0.6280809663486473	Tc-Naive	ZNF680	Tc-Naive
2.517274766386178e-69	0.9752641	0.6280700975414159	Tc-Naive	FARP2	Tc-Naive
2.6191925667347903e-69	0.9645482	0.6280536172697992	Tc-Naive	CEP83	Tc-Naive
2.688121685111155e-69	0.9567347	0.6280428846631596	Tc-Naive	RASA1	Tc-Naive
2.826522819928163e-69	0.93825406	0.6280221276929581	Tc-Naive	RASA2	Tc-Naive
3.3240006702120005e-69	0.96547604	0.6279556890442423	Tc-Naive	PUM3	Tc-Naive
3.6344344790184505e-69	0.95931137	0.62791902384491	Tc-Naive	DDX19B	Tc-Naive
3.920779497456204e-69	0.96461403	0.6278876432285424	Tc-Naive	ATXN10	Tc-Naive
0.0	0.91342634	0.8581095816178852	Th-Mem	HDAC9	Th-Mem
0.0	0.9118142	0.8572366029830625	Th-Mem	TEX41	Th-Mem
0.0	0.9256001	0.8276722199826858	Th-Mem	SOX5	Th-Mem
0.0	0.897104	0.82126575954428	Th-Mem	LINC01478	Th-Mem
0.0	0.9300205	0.8102614970823614	Th-Mem	BANK1	Th-Mem
0.0	0.48702458	0.8061425182228508	Th-Mem	CD2	Th-Mem
0.0	0.90322787	0.8043731141084185	Th-Mem	AC005062.1	Th-Mem
0.0	0.9231737	0.8018795804944456	Th-Mem	LINC01505	Th-Mem
0.0	0.9109999	0.8012162224674698	Th-Mem	AL590807.1	Th-Mem
0.0	0.6630344	0.7999625167689878	Th-Mem	ICOS	Th-Mem
0.0	0.92820615	0.7938383700874301	Th-Mem	LINC02240	Th-Mem
0.0	0.8952494	0.7933685080061591	Th-Mem	AP002989.1	Th-Mem
0.0	0.9014057	0.79261588279221	Th-Mem	MEF2C-AS1	Th-Mem
0.0	0.9311734	0.7867659611025568	Th-Mem	SGCD	Th-Mem
0.0	0.91504145	0.7845699142881688	Th-Mem	WDFY4	Th-Mem
0.0	0.7557445	0.7845099622656472	Th-Mem	SLAMF1	Th-Mem
0.0	0.90260035	0.7840072428810277	Th-Mem	TFEC	Th-Mem
0.0	0.9116172	0.7835219434182962	Th-Mem	LINC01170	Th-Mem
0.0	0.9051355	0.7818860567931747	Th-Mem	AC061958.1	Th-Mem
0.0	0.92395806	0.7813086088513822	Th-Mem	AC116362.1	Th-Mem
0.0	0.9373846	0.7807913244030901	Th-Mem	AC112206.2	Th-Mem
0.0	0.9243357	0.7795198022746348	Th-Mem	KCNMA1	Th-Mem
0.0	0.91398054	0.7758275189828245	Th-Mem	AC079163.2	Th-Mem
0.0	0.9296227	0.7747035771637777	Th-Mem	DLG2	Th-Mem
0.0	0.8987858	0.7737871941105332	Th-Mem	PDGFD	Th-Mem
0.0	0.90861285	0.7732937001473689	Th-Mem	KCNH8	Th-Mem
0.0	0.9154488	0.7725460445014242	Th-Mem	CDK14	Th-Mem
0.0	0.92293394	0.7709619947000086	Th-Mem	LINGO2	Th-Mem
4.339489421248292e-307	0.92806566	0.7698631386258351	Th-Mem	AC007100.1	Th-Mem
2.426322434223799e-305	0.93602157	0.7690896570865908	Th-Mem	MACROD2	Th-Mem
1.3279550918765438e-304	0.9167821	0.7687588107400823	Th-Mem	AC006305.1	Th-Mem
8.862043589148698e-300	0.9305695	0.766614944389741	Th-Mem	CCSER1	Th-Mem
8.051214837747769e-299	0.74529064	0.7661837550637387	Th-Mem	CD28	Th-Mem
6.414412819575351e-295	0.933507	0.7644386172441366	Th-Mem	PKN2-AS1	Th-Mem
1.1027532534672541e-290	0.9327226	0.7625315719563048	Th-Mem	SLC14A2	Th-Mem
4.241329859415007e-290	0.92747307	0.7622625808711283	Th-Mem	LINC01811	Th-Mem
1.494568407870831e-289	0.92754745	0.7620106131997542	Th-Mem	SLC24A3	Th-Mem
2.9189623650593947e-289	0.9331297	0.7618743465877175	Th-Mem	AGBL4	Th-Mem
7.718023595152649e-288	0.9292329	0.7612261616034787	Th-Mem	LRMDA	Th-Mem
1.1638228737372411e-287	0.9219413	0.7611406215925086	Th-Mem	AC009975.1	Th-Mem
2.1183161328627865e-287	0.9273724	0.7610181270279737	Th-Mem	ARHGAP24	Th-Mem
1.0691430413854691e-285	0.9285782	0.7602361073479557	Th-Mem	AL162726.3	Th-Mem
1.0767333487056934e-285	0.9319409	0.7602303711976527	Th-Mem	LSAMP	Th-Mem
4.922458994869412e-284	0.93278277	0.7594703180655692	Th-Mem	TNR	Th-Mem
7.879947910547713e-284	0.9130983	0.7593729621136525	Th-Mem	KHDRBS2	Th-Mem
1.904543039176082e-281	0.9280895	0.7582795249833136	Th-Mem	AC109466.1	Th-Mem
3.8961901158268286e-281	0.92980975	0.7581330813304168	Th-Mem	AC120193.1	Th-Mem
9.07760418550659e-281	0.9336416	0.7579607324826032	Th-Mem	NRXN3	Th-Mem
1.3275846024804743e-280	0.9200481	0.7578811400929151	Th-Mem	NEGR1	Th-Mem
9.350819926083717e-280	0.93800914	0.7574881212786064	Th-Mem	ERC2	Th-Mem
3.0842278082245063e-279	0.92076397	0.7572461456109859	Th-Mem	AL603840.1	Th-Mem
7.992405509450416e-278	0.8549097	0.7565915900635074	Th-Mem	FYB1	Th-Mem
3.002401986181429e-276	0.9173318	0.755860878529748	Th-Mem	AC007319.1	Th-Mem
3.751158983399854e-276	0.9318718	0.7558126102788113	Th-Mem	MAGI2	Th-Mem
7.923121912250375e-276	0.9146623	0.7556588973110143	Th-Mem	AC009271.1	Th-Mem
9.473969200659789e-275	0.92663693	0.7551563100957567	Th-Mem	AC018742.1	Th-Mem
4.8225371723574396e-272	0.93655276	0.7538915021708817	Th-Mem	AC084816.1	Th-Mem
1.4341176804427325e-270	0.9293006	0.7532007850860092	Th-Mem	AL357507.1	Th-Mem
1.8067388485020379e-270	0.93541586	0.753150666464007	Th-Mem	AC011246.1	Th-Mem
5.116897310555008e-270	0.9185754	0.752936102722028	Th-Mem	SPATA16	Th-Mem
6.486272719857397e-269	0.9237719	0.7524165449607126	Th-Mem	NKAIN2	Th-Mem
6.559496834423655e-269	0.9180896	0.7524111524507504	Th-Mem	CPED1	Th-Mem
2.128620268097384e-268	0.93692803	0.7521595019858447	Th-Mem	SPAG16	Th-Mem
2.128620268097384e-268	0.93769294	0.7521594491180998	Th-Mem	AL589740.1	Th-Mem
3.4836274122749557e-268	0.9313442	0.7520561719787736	Th-Mem	AP005230.1	Th-Mem
3.8982383286532087e-268	0.9364747	0.7520303989532187	Th-Mem	PTPRD	Th-Mem
2.0307533782044923e-267	0.9275048	0.7516909087304472	Th-Mem	AL136441.1	Th-Mem
1.3467966441256224e-266	0.9353681	0.7513016435260143	Th-Mem	LRP1B	Th-Mem
1.0094226766371518e-265	0.895553	0.7508867638992605	Th-Mem	AC090376.1	Th-Mem
1.585467830124262e-265	0.92336327	0.7507915755248775	Th-Mem	SYT1	Th-Mem
3.478277575045042e-265	0.9237547	0.7506278969871994	Th-Mem	PDE1A	Th-Mem
1.9952351042719343e-263	0.93613446	0.7497911591913878	Th-Mem	PCDH9	Th-Mem
1.2292786525852293e-262	0.9444767	0.749414317906966	Th-Mem	ANK2	Th-Mem
1.7582240624406232e-262	0.9191192	0.7493380297513234	Th-Mem	CLSTN2	Th-Mem
3.672754568739074e-262	0.9452271	0.7491811711527151	Th-Mem	CNTNAP2	Th-Mem
7.833094058544677e-262	0.9253085	0.7490224886169137	Th-Mem	LINC02147	Th-Mem
6.0910213671558405e-261	0.92501694	0.7485965331976394	Th-Mem	AL442163.1	Th-Mem
7.981485956950154e-261	0.91073006	0.7485382465090767	Th-Mem	WDR49	Th-Mem
8.464617631053093e-261	0.93458986	0.7485237078792766	Th-Mem	SAMMSON	Th-Mem
1.1312386265986796e-260	0.9211544	0.7484595264371766	Th-Mem	ZRANB2-AS2	Th-Mem
1.1312386265986796e-260	0.9290517	0.748459050627474	Th-Mem	AL157944.1	Th-Mem
2.467159310722225e-260	0.9308039	0.748295451391413	Th-Mem	AL139042.1	Th-Mem
2.7140220267637405e-260	0.92420304	0.7482734319757337	Th-Mem	KYNU	Th-Mem
7.647707066743599e-260	0.92002696	0.7480567006562209	Th-Mem	LINC01684	Th-Mem
7.996352886489873e-260	0.93863183	0.7480452283556149	Th-Mem	EYS	Th-Mem
8.265290553380273e-260	0.9338549	0.748036161537394	Th-Mem	ADAMTSL1	Th-Mem
3.438463086350726e-259	0.92413014	0.747736348557041	Th-Mem	ZNF385D	Th-Mem
4.9102589804726873e-259	0.9322115	0.7476602983062496	Th-Mem	DGKB	Th-Mem
9.204506731799227e-259	0.9325666	0.7475277853040887	Th-Mem	LINC01924	Th-Mem
9.454345677023318e-259	0.9301187	0.7475201194811031	Th-Mem	SLC8A1-AS1	Th-Mem
1.412707617080131e-258	0.9360541	0.7474346587717502	Th-Mem	GPC5	Th-Mem
2.462546865234376e-258	0.9381101	0.7473171866429643	Th-Mem	GALNTL6	Th-Mem
6.137687618145187e-258	0.9279452	0.7471253560312184	Th-Mem	AC092078.2	Th-Mem
3.390915327338037e-257	0.9265715	0.7467657231977055	Th-Mem	LINC02208	Th-Mem
5.745880799808713e-257	0.9089594	0.7466539079176057	Th-Mem	AC110014.1	Th-Mem
2.1260935767644998e-256	0.9429182	0.7463792599837431	Th-Mem	GRIK4	Th-Mem
2.394210363077012e-256	0.93163484	0.7463525353387832	Th-Mem	USH2A	Th-Mem
2.4138988841998773e-256	0.9359566	0.7463488874643969	Th-Mem	TRPM3	Th-Mem
4.235161289667268e-256	0.9260873	0.7462296971339074	Th-Mem	NLGN1	Th-Mem
9.173846717987204e-256	0.93826824	0.7460664679720594	Th-Mem	ABCA13	Th-Mem
3.0591851827009674e-255	0.917896	0.7458129935699606	Th-Mem	ANKRD7	Th-Mem
3.5533818697296704e-255	0.9298517	0.7457798190601437	Th-Mem	CREB5	Th-Mem
2.6520174060440864e-254	0.9337544	0.7453556082764454	Th-Mem	MALRD1	Th-Mem
7.951747191859007e-254	0.9276284	0.7451219328447473	Th-Mem	LINC02267	Th-Mem
1.1088654667130006e-253	0.93930507	0.7450504292200025	Th-Mem	AL035446.2	Th-Mem
1.3945925780975365e-253	0.92921686	0.7450005749367239	Th-Mem	AC018697.1	Th-Mem
1.6797748176051356e-253	0.9178445	0.7449597874716662	Th-Mem	AP003066.1	Th-Mem
7.280257719149639e-253	0.9363723	0.7446502732601555	Th-Mem	NAALADL2	Th-Mem
7.372549430415872e-253	0.9276653	0.7446458852373432	Th-Mem	NAV3	Th-Mem
1.0935613801975265e-252	0.9327652	0.744561349713523	Th-Mem	AC079160.1	Th-Mem
1.481686758291221e-252	0.92598087	0.7444958201439325	Th-Mem	LINC00504	Th-Mem
1.336358495859484e-250	0.9296446	0.7435446236807846	Th-Mem	PRKG1	Th-Mem
1.45038117118913e-250	0.9491893	0.7435256705942995	Th-Mem	SORCS1	Th-Mem
1.6349276788029765e-250	0.93920195	0.7434987344783606	Th-Mem	AC113414.1	Th-Mem
1.6413721577573882e-250	0.92388386	0.7434962496943583	Th-Mem	TRDN	Th-Mem
1.7050682202634862e-250	0.93829113	0.7434865748970731	Th-Mem	STPG2	Th-Mem
9.908650646406463e-250	0.9277635	0.7431133550531651	Th-Mem	MMP26	Th-Mem
2.070649756773971e-249	0.9462009	0.7429543288770231	Th-Mem	PXDNL	Th-Mem
3.9945354411031367e-249	0.9308292	0.742813753543791	Th-Mem	LINC00499	Th-Mem
6.4880461189915e-249	0.93128496	0.7427095247850596	Th-Mem	AC034195.1	Th-Mem
6.80800188695739e-249	0.9090481	0.7426977617118575	Th-Mem	LINC02161	Th-Mem
2.4661091176309678e-248	0.95385814	0.7424235895876976	Th-Mem	CDH13	Th-Mem
3.5157286630037546e-248	0.9310286	0.7423468784900973	Th-Mem	LINC01122	Th-Mem
3.648226035102447e-248	0.91121465	0.742337494465408	Th-Mem	THSD7A	Th-Mem
6.351089905236265e-248	0.94559956	0.7422184098704079	Th-Mem	MIR4300HG	Th-Mem
1.314842866625055e-247	0.95107436	0.7420625028912048	Th-Mem	LINC01320	Th-Mem
1.3847826895088236e-247	0.9420971	0.7420484929388518	Th-Mem	PDE4D	Th-Mem
2.2365808003306096e-247	0.914503	0.7419431010897364	Th-Mem	AL807761.4	Th-Mem
2.473489646706258e-247	0.94367415	0.7419194427739706	Th-Mem	CTNNA3	Th-Mem
1.5633531754383637e-246	0.9442689	0.741526133187066	Th-Mem	CACNA2D3	Th-Mem
2.473777987235333e-246	0.93190855	0.7414270590334455	Th-Mem	AC099520.1	Th-Mem
3.292920048555287e-246	0.9335059	0.7413647543962834	Th-Mem	MIR100HG	Th-Mem
4.4373815898606057e-246	0.92902696	0.7412998328057573	Th-Mem	AC010343.3	Th-Mem
6.851556831779105e-246	0.93320966	0.7412059132572478	Th-Mem	GRIN2B	Th-Mem
1.1804068498156252e-245	0.93477005	0.7410872251703333	Th-Mem	GRID2	Th-Mem
1.884647386219134e-245	0.942311	0.7409861156085408	Th-Mem	ST18	Th-Mem
2.293008678933385e-245	0.9512328	0.740942922661098	Th-Mem	AC007389.1	Th-Mem
2.7101077899640503e-245	0.9389128	0.7409059152397883	Th-Mem	AC060765.2	Th-Mem
4.623602904991031e-245	0.92766726	0.7407906106885362	Th-Mem	AP005262.1	Th-Mem
4.9623897865921054e-245	0.92313385	0.7407741688199259	Th-Mem	AC002069.2	Th-Mem
3.667496142410272e-244	0.9241124	0.7403443276214141	Th-Mem	LINC00871	Th-Mem
4.9015023470895414e-244	0.9339423	0.7402796703696116	Th-Mem	HS6ST3	Th-Mem
1.0868540604200256e-243	0.94035256	0.7401080352363518	Th-Mem	BNC2	Th-Mem
1.2743884600717284e-243	0.9388934	0.7400726667151287	Th-Mem	AC007402.1	Th-Mem
1.757151865142094e-243	0.93691856	0.740002616953364	Th-Mem	AC104574.2	Th-Mem
2.1593227635008284e-243	0.9209138	0.7399572035606427	Th-Mem	AC104248.1	Th-Mem
4.7853915751548e-243	0.9500387	0.7397854891257658	Th-Mem	TENM2	Th-Mem
7.721557608505443e-243	0.8938506	0.7396816833089921	Th-Mem	AC113167.1	Th-Mem
1.10639573184112e-242	0.9441045	0.7396033068774327	Th-Mem	AC011287.1	Th-Mem
1.7051630929824856e-242	0.92674667	0.7395092815934339	Th-Mem	LINC01470	Th-Mem
4.624015099216887e-242	0.94044155	0.7392939512691563	Th-Mem	RARB	Th-Mem
5.12952381536342e-242	0.9310668	0.7392704251227523	Th-Mem	ERBB4	Th-Mem
5.676433859116263e-242	0.93168527	0.7392474276537956	Th-Mem	MGC4859	Th-Mem
6.8293849019996985e-242	0.9476726	0.7392064815855037	Th-Mem	LDB2	Th-Mem
9.481533400210341e-242	0.9352791	0.7391335505316512	Th-Mem	THSD7B	Th-Mem
9.823499997450963e-242	0.93976617	0.7391247216182817	Th-Mem	NCKAP5	Th-Mem
1.1693325143450285e-241	0.9222696	0.7390860752968854	Th-Mem	SPOCK1	Th-Mem
1.612885285056825e-241	0.94206697	0.7390157611963971	Th-Mem	CNTNAP5	Th-Mem
1.990034956663866e-241	0.91969013	0.7389693961842705	Th-Mem	AC132803.1	Th-Mem
5.343257062294244e-241	0.945589	0.7387557840616966	Th-Mem	AL157886.1	Th-Mem
1.6119012150851425e-240	0.92483205	0.7385169011571427	Th-Mem	SPOCK3	Th-Mem
2.862475804816124e-240	0.929253	0.7383920011102226	Th-Mem	AC004160.1	Th-Mem
3.4157001219073345e-240	0.945697	0.738352746809762	Th-Mem	AC013287.1	Th-Mem
9.160050209441468e-240	0.9365173	0.7381388703484645	Th-Mem	AC016766.1	Th-Mem
1.8784808959695967e-239	0.9358056	0.73798272546441	Th-Mem	ASIC2	Th-Mem
2.400654910464288e-239	0.93240714	0.737928615327681	Th-Mem	NKAIN3	Th-Mem
2.6869943968465805e-239	0.94282115	0.7379031330747219	Th-Mem	HULC	Th-Mem
4.07006216811583e-239	0.9416883	0.7378123062892791	Th-Mem	PCDH15	Th-Mem
9.278789308427842e-239	0.9374272	0.7376330846346508	Th-Mem	AC060809.1	Th-Mem
1.901575865385333e-238	0.93545365	0.7374767811473623	Th-Mem	LINC01151	Th-Mem
3.1914028052612194e-238	0.9273149	0.7373636177397718	Th-Mem	CD36	Th-Mem
3.909346173612598e-238	0.9373574	0.7373185744212634	Th-Mem	DCC	Th-Mem
4.0318512144420665e-238	0.9421104	0.737310776428916	Th-Mem	PTPRT	Th-Mem
6.0735327193657385e-238	0.9348677	0.7372209541306229	Th-Mem	DISC1FP1	Th-Mem
8.9954761172759e-238	0.9435108	0.7371336694840769	Th-Mem	FSTL5	Th-Mem
1.1770073730766577e-237	0.91088665	0.7370743254406196	Th-Mem	AC008163.1	Th-Mem
1.338607838818237e-237	0.92578816	0.7370453539165086	Th-Mem	KCNH7	Th-Mem
4.6705358561341754e-237	0.925501	0.7367722127133709	Th-Mem	SLC44A5	Th-Mem
6.346957169350142e-237	0.9328709	0.7367036696823309	Th-Mem	PIK3C2G	Th-Mem
6.346957169350142e-237	0.94573	0.7367035110790967	Th-Mem	AL390957.1	Th-Mem
1.5364467751165013e-236	0.9241299	0.7365094335881999	Th-Mem	ZNF804B	Th-Mem
2.4491137224258985e-236	0.93182707	0.7364070816344064	Th-Mem	DCDC1	Th-Mem
2.6174820931683543e-236	0.9393428	0.7363905340303065	Th-Mem	CNTN5	Th-Mem
4.57821684505236e-236	0.93166304	0.7362679601641544	Th-Mem	LINC01208	Th-Mem
8.474010038124867e-236	0.9415427	0.7361330152457359	Th-Mem	CDH18	Th-Mem
1.3095395362670363e-235	0.92951715	0.7360372717600333	Th-Mem	IQCM	Th-Mem
2.450027167317067e-235	0.9324478	0.735899868491485	Th-Mem	LINC01414	Th-Mem
3.047610220657257e-235	0.9360401	0.7358513094679522	Th-Mem	EPHA6	Th-Mem
4.393508840121753e-235	0.9353341	0.7357706068556248	Th-Mem	AC096570.1	Th-Mem
6.967979307721895e-235	0.92489743	0.7356680698647247	Th-Mem	LINC01182	Th-Mem
1.3404569246543953e-234	0.95357484	0.735524401768426	Th-Mem	LARGE1	Th-Mem
